,open
2009-08-11,3558.64
2009-08-12,3546.5
2009-08-13,3398.89
2009-08-14,3437.95
2009-08-17,3283.44
2009-08-18,3110.71
2009-08-19,3178.28
2009-08-20,3021.25
2009-08-21,3135.37
2009-08-24,3222.4
2009-08-25,3210.85
2009-08-26,3082.68
2009-08-27,3149.57
2009-08-28,3152.04
2009-08-31,3003.54
2009-09-01,2804.58
2009-09-02,2824.64
2009-09-03,2898.45
2009-09-04,3055.35
2009-09-07,3097.79
2009-09-08,3084.2
2009-09-09,3188.31
2009-09-10,3179.19
2009-09-11,3152.82
2009-09-14,3248.35
2009-09-15,3298.81
2009-09-16,3290.39
2009-09-17,3274.58
2009-09-18,3325.06
2009-09-21,3163.51
2009-09-22,3196.01
2009-09-23,3130.14
2009-09-24,3041.82
2009-09-25,3057.11
2009-09-28,3066.37
2009-09-29,2975.53
2009-09-30,2992.98
2009-10-09,3078.75
2009-10-12,3181.58
2009-10-13,3144.02
2009-10-14,3209.07
2009-10-15,3258.55
2009-10-16,3250.1
2009-10-19,3238.85
2009-10-20,3355.36
2009-10-21,3375.03
2009-10-22,3364.14
2009-10-23,3354.98
2009-10-26,3421.7
2009-10-27,3384.29
2009-10-28,3303.77
2009-10-29,3265.19
2009-10-30,3305.38
2009-11-02,3205.84
2009-11-03,3402.53
2009-11-04,3443.52
2009-11-05,3458.86
2009-11-06,3491.07
2009-11-09,3487.11
2009-11-10,3520.39
2009-11-11,3500.59
2009-11-12,3506.95
2009-11-13,3489.54
2009-11-16,3541.05
2009-11-17,3644.96
2009-11-18,3633.85
2009-11-19,3638.07
2009-11-20,3630.58
2009-11-23,3636.53
2009-11-24,3680.75
2009-11-25,3541.51
2009-11-26,3635.79
2009-11-27,3440.34
2009-11-30,3415.08
2009-12-01,3507.56
2009-12-02,3578.87
2009-12-03,3596.95
2009-12-04,3581.63
2009-12-07,3644.63
2009-12-08,3670.81
2009-12-09,3579.28
2009-12-10,3579.83
2009-12-11,3589.41
2009-12-14,3572.53
2009-12-15,3594.51
2009-12-16,3568.28
2009-12-17,3571.05
2009-12-18,3450.05
2009-12-21,3386.33
2009-12-22,3402.23
2009-12-23,3303.73
2009-12-24,3346.76
2009-12-25,3434.33
2009-12-28,3432.82
2009-12-29,3481.9
2009-12-30,3503.82
2009-12-31,3561.37
2010-01-04,3592.47
2010-01-05,3545.19
2010-01-06,3558.7
2010-01-07,3543.16
2010-01-08,3456.91
2010-01-11,3593.11
2010-01-12,3477.84
2010-01-13,3448.29
2010-01-14,3433.47
2010-01-15,3472.52
2010-01-18,3471.78
2010-01-19,3506.81
2010-01-20,3512.25
2010-01-21,3397.04
2010-01-22,3364.45
2010-01-25,3340.01
2010-01-26,3328.11
2010-01-27,3243.04
2010-01-28,3195.29
2010-01-29,3190.32
2010-02-01,3198.23
2010-02-02,3170.78
2010-02-03,3160.71
2010-02-04,3206.43
2010-02-05,3147.72
2010-02-08,3152.25
2010-02-09,3147.76
2010-02-10,3195.14
2010-02-11,3216.69
2010-02-12,3232.88
2010-02-22,3248.95
2010-02-23,3225.39
2010-02-24,3177.08
2010-02-25,3252.15
2010-02-26,3286.09
2010-03-01,3290.01
2010-03-02,3327.1
2010-03-03,3313.02
2010-03-04,3338.67
2010-03-05,3253.16
2010-03-08,3268.4
2010-03-09,3285.62
2010-03-10,3304.04
2010-03-11,3282.2
2010-03-12,3277.31
2010-03-15,3231.22
2010-03-16,3183.78
2010-03-17,3214.22
2010-03-18,3277.88
2010-03-19,3270.98
2010-03-22,3297.82
2010-03-23,3305.55
2010-03-24,3282.05
2010-03-25,3270.39
2010-03-26,3226.8
2010-03-29,3295.76
2010-03-30,3361.35
2010-03-31,3369.19
2010-04-01,3349.88
2010-04-02,3400.14
2010-04-06,3422.85
2010-04-07,3403.09
2010-04-08,3381.31
2010-04-09,3348.77
2010-04-12,3388.36
2010-04-13,3350.73
2010-04-14,3394.64
2010-04-15,3407.03
2010-04-16,3388.29
2010-04-19,3313.5
2010-04-20,3176.41
2010-04-21,3178.88
2010-04-22,3222.68
2010-04-23,3198.78
2010-04-26,3195.46
2010-04-27,3163.1
2010-04-28,3080.32
2010-04-29,3114.94
2010-04-30,3060.12
2010-05-04,3005.49
2010-05-05,2981.78
2010-05-06,3014.91
2010-05-07,2835.88
2010-05-10,2842.37
2010-05-11,2916.34
2010-05-12,2781.71
2010-05-13,2818.58
2010-05-14,2865.58
2010-05-17,2828.88
2010-05-18,2711.41
2010-05-19,2748.95
2010-05-20,2739.22
2010-05-21,2656.42
2010-05-24,2787.75
2010-05-25,2851.26
2010-05-26,2814.44
2010-05-27,2808.05
2010-05-28,2885.86
2010-05-31,2835.33
2010-06-01,2755.28
2010-06-02,2729.33
2010-06-03,2769.1
2010-06-04,2721.36
2010-06-07,2692.83
2010-06-08,2694.11
2010-06-09,2711.64
2010-06-10,2755.94
2010-06-11,2766.2
2010-06-17,2778.53
2010-06-18,2739.03
2010-06-21,2698.98
2010-06-22,2772.89
2010-06-23,2768.7
2010-06-24,2753.71
2010-06-25,2744.12
2010-06-28,2734.51
2010-06-29,2717.47
2010-06-30,2572.91
2010-07-01,2557.92
2010-07-02,2523.03
2010-07-05,2507.35
2010-07-06,2504.87
2010-07-07,2561.11
2010-07-08,2591.51
2010-07-09,2578.55
2010-07-12,2647.42
2010-07-13,2649.66
2010-07-14,2640.93
2010-07-15,2650.33
2010-07-16,2597.0
2010-07-19,2592.09
2010-07-20,2685.46
2010-07-21,2744.7
2010-07-22,2738.03
2010-07-23,2787.52
2010-07-26,2798.76
2010-07-27,2803.76
2010-07-28,2796.48
2010-07-29,2866.77
2010-07-30,2871.48
2010-08-02,2868.28
2010-08-03,2925.25
2010-08-04,2858.35
2010-08-05,2874.66
2010-08-06,2848.16
2010-08-09,2894.1
2010-08-10,2920.4
2010-08-11,2823.15
2010-08-12,2822.79
2010-08-13,2818.41
2010-08-16,2851.22
2010-08-17,2927.26
2010-08-18,2945.98
2010-08-19,2940.77
2010-08-20,2943.33
2010-08-23,2895.71
2010-08-24,2892.13
2010-08-25,2893.99
2010-08-26,2853.11
2010-08-27,2847.45
2010-08-30,2874.25
2010-08-31,2905.15
2010-09-01,2907.66
2010-09-02,2917.74
2010-09-03,2926.94
2010-09-06,2935.89
2010-09-07,2979.3
2010-09-08,2970.0
2010-09-09,2986.87
2010-09-10,2928.0
2010-09-13,2933.59
2010-09-14,2971.55
2010-09-15,2965.54
2010-09-16,2908.32
2010-09-17,2864.72
2010-09-20,2865.04
2010-09-21,2859.43
2010-09-27,2869.93
2010-09-28,2900.54
2010-09-29,2877.27
2010-09-30,2859.06
2010-10-08,2965.65
2010-10-11,3069.19
2010-10-12,3121.64
2010-10-13,3176.89
2010-10-14,3245.13
2010-10-15,3204.72
2010-10-18,3345.8
2010-10-19,3300.52
2010-10-20,3304.22
2010-10-21,3404.72
2010-10-22,3365.6
2010-10-25,3386.85
2010-10-26,3491.47
2010-10-27,3451.43
2010-10-28,3390.43
2010-10-29,3400.26
2010-11-01,3390.41
2010-11-02,3484.23
2010-11-03,3462.74
2010-11-04,3426.46
2010-11-05,3538.99
2010-11-08,3534.19
2010-11-09,3547.44
2010-11-10,3507.2
2010-11-11,3490.74
2010-11-12,3484.61
2010-11-15,3298.74
2010-11-16,3311.62
2010-11-17,3124.11
2010-11-18,3134.94
2010-11-19,3168.16
2010-11-22,3148.22
2010-11-23,3156.48
2010-11-24,3088.99
2010-11-25,3197.97
2010-11-26,3214.13
2010-11-29,3183.54
2010-11-30,3187.53
2010-12-01,3127.26
2010-12-02,3185.76
2010-12-03,3161.93
2010-12-06,3168.88
2010-12-07,3152.73
2010-12-08,3194.89
2010-12-09,3156.0
2010-12-10,3107.38
2010-12-13,3176.34
2010-12-14,3270.2
2010-12-15,3270.78
2010-12-16,3246.01
2010-12-17,3229.3
2010-12-20,3239.02
2010-12-21,3184.7
2010-12-22,3253.82
2010-12-23,3210.67
2010-12-24,3170.64
2010-12-27,3176.11
2010-12-28,3084.82
2010-12-29,3049.93
2010-12-30,3063.05
2010-12-31,3069.05
2011-01-04,3155.56
2011-01-05,3170.18
2011-01-06,3177.84
2011-01-07,3156.36
2011-01-10,3162.09
2011-01-11,3096.25
2011-01-12,3135.18
2011-01-13,3153.99
2011-01-14,3129.67
2011-01-17,3067.43
2011-01-18,2965.42
2011-01-19,2978.46
2011-01-20,3037.86
2011-01-21,2935.23
2011-01-24,2986.09
2011-01-25,2949.65
2011-01-26,2939.77
2011-01-27,2953.59
2011-01-28,3020.12
2011-01-31,3035.42
2011-02-01,3083.49
2011-02-09,3055.4
2011-02-10,3034.08
2011-02-11,3100.27
2011-02-14,3123.25
2011-02-15,3223.22
2011-02-16,3211.14
2011-02-17,3255.63
2011-02-18,3240.05
2011-02-21,3192.15
2011-02-22,3267.61
2011-02-23,3152.44
2011-02-24,3170.24
2011-02-25,3190.87
2011-02-28,3200.68
2011-03-01,3241.71
2011-03-02,3237.12
2011-03-03,3248.16
2011-03-04,3223.51
2011-03-07,3287.41
2011-03-08,3335.71
2011-03-09,3344.1
2011-03-10,3330.44
2011-03-11,3263.08
2011-03-14,3238.91
2011-03-15,3250.59
2011-03-16,3204.92
2011-03-17,3216.29
2011-03-18,3228.91
2011-03-21,3220.68
2011-03-22,3217.8
2011-03-23,3222.32
2011-03-24,3269.57
2011-03-25,3256.18
2011-03-28,3307.41
2011-03-29,3288.56
2011-03-30,3256.72
2011-03-31,3257.16
2011-04-01,3227.56
2011-04-06,3269.19
2011-04-07,3313.47
2011-04-08,3321.54
2011-04-11,3363.37
2011-04-12,3324.75
2011-04-13,3311.32
2011-04-14,3374.32
2011-04-15,3345.13
2011-04-18,3346.15
2011-04-19,3334.91
2011-04-20,3300.42
2011-04-21,3312.27
2011-04-22,3317.08
2011-04-25,3292.48
2011-04-26,3242.53
2011-04-27,3242.62
2011-04-28,3224.41
2011-04-29,3161.16
2011-05-03,3192.84
2011-05-04,3192.84
2011-05-05,3115.0
2011-05-06,3093.81
2011-05-09,3126.26
2011-05-10,3135.15
2011-05-11,3153.65
2011-05-12,3123.16
2011-05-13,3105.3
2011-05-16,3120.44
2011-05-17,3097.07
2011-05-18,3109.29
2011-05-19,3148.35
2011-05-20,3120.58
2011-05-23,3115.31
2011-05-24,3013.72
2011-05-25,3020.32
2011-05-26,3011.47
2011-05-27,2980.72
2011-05-30,2956.57
2011-05-31,2958.61
2011-06-01,2996.09
2011-06-02,2970.63
2011-06-03,2951.58
2011-06-07,2977.68
2011-06-08,3003.58
2011-06-09,3000.4
2011-06-10,2947.93
2011-06-13,2940.39
2011-06-14,2947.66
2011-06-15,2984.96
2011-06-16,2939.68
2011-06-17,2916.41
2011-06-20,2888.93
2011-06-21,2883.35
2011-06-22,2913.67
2011-06-23,2899.01
2011-06-24,2946.61
2011-06-27,3028.5
2011-06-28,3040.18
2011-06-29,3039.05
2011-06-30,3003.23
2011-07-01,3052.12
2011-07-04,3064.93
2011-07-05,3122.9
2011-07-06,3116.12
2011-07-07,3123.29
2011-07-08,3105.49
2011-07-11,3097.87
2011-07-12,3089.14
2011-07-13,3060.42
2011-07-14,3112.59
2011-07-15,3105.5
2011-07-18,3131.8
2011-07-19,3108.47
2011-07-20,3113.7
2011-07-21,3092.27
2011-07-22,3066.19
2011-07-25,3050.9
2011-07-26,2965.72
2011-07-27,2961.58
2011-07-28,2973.64
2011-07-29,2981.02
2011-08-01,2969.11
2011-08-02,2958.85
2011-08-03,2930.19
2011-08-04,2962.91
2011-08-05,2881.74
2011-08-08,2864.51
2011-08-09,2720.95
2011-08-10,2845.35
2011-08-11,2779.72
2011-08-12,2881.55
2011-08-15,2883.17
2011-08-16,2920.83
2011-08-17,2893.85
2011-08-18,2887.1
2011-08-19,2789.35
2011-08-22,2809.33
2011-08-23,2788.7
2011-08-24,2834.58
2011-08-25,2818.7
2011-08-26,2889.38
2011-08-29,2875.78
2011-08-30,2875.14
2011-08-31,2843.99
2011-09-01,2852.39
2011-09-02,2828.84
2011-09-05,2780.83
2011-09-06,2727.75
2011-09-07,2738.79
2011-09-08,2788.83
2011-09-09,2770.15
2011-09-13,2712.44
2011-09-14,2729.26
2011-09-15,2734.55
2011-09-16,2744.22
2011-09-19,2718.32
2011-09-20,2675.04
2011-09-21,2691.7
2011-09-22,2745.15
2011-09-23,2644.29
2011-09-26,2645.24
2011-09-27,2634.93
2011-09-28,2654.83
2011-09-29,2593.56
2011-09-30,2595.58
2011-10-10,2588.35
2011-10-11,2625.16
2011-10-12,2537.4
2011-10-13,2636.86
2011-10-14,2655.36
2011-10-17,2658.95
2011-10-18,2646.84
2011-10-19,2599.92
2011-10-20,2566.6
2011-10-21,2522.26
2011-10-24,2517.06
2011-10-25,2572.71
2011-10-26,2613.27
2011-10-27,2658.43
2011-10-28,2694.54
2011-10-31,2704.53
2011-11-01,2672.51
2011-11-02,2658.55
2011-11-03,2752.63
2011-11-04,2770.57
2011-11-07,2750.99
2011-11-08,2745.06
2011-11-09,2739.15
2011-11-10,2720.84
2011-11-11,2705.24
2011-11-14,2717.54
2011-11-15,2746.77
2011-11-16,2745.86
2011-11-17,2671.95
2011-11-18,2643.67
2011-11-21,2608.56
2011-11-22,2592.23
2011-11-23,2613.29
2011-11-24,2565.69
2011-11-25,2585.14
2011-11-28,2578.34
2011-11-29,2595.09
2011-11-30,2600.1
2011-12-01,2596.15
2011-12-02,2570.56
2011-12-05,2561.2
2011-12-06,2515.04
2011-12-07,2517.34
2011-12-08,2525.04
2011-12-09,2506.62
2011-12-12,2497.92
2011-12-13,2467.02
2011-12-14,2415.94
2011-12-15,2382.44
2011-12-16,2339.98
2011-12-19,2370.42
2011-12-20,2376.71
2011-12-21,2397.28
2011-12-22,2325.27
2011-12-23,2337.38
2011-12-26,2345.55
2011-12-27,2332.83
2011-12-28,2295.87
2011-12-29,2297.29
2011-12-30,2318.67
2012-01-04,2361.5
2012-01-05,2290.78
2012-01-06,2274.35
2012-01-09,2291.18
2012-01-10,2365.77
2012-01-11,2444.76
2012-01-12,2426.82
2012-01-13,2438.41
2012-01-16,2376.95
2012-01-17,2347.57
2012-01-18,2464.92
2012-01-19,2423.86
2012-01-20,2476.73
2012-01-30,2508.88
2012-01-31,2462.34
2012-02-01,2458.23
2012-02-02,2437.47
2012-02-03,2478.34
2012-02-06,2511.17
2012-02-07,2489.03
2012-02-08,2456.42
2012-02-09,2525.59
2012-02-10,2521.68
2012-02-13,2504.41
2012-02-14,2528.97
2012-02-15,2515.83
2012-02-16,2544.64
2012-02-17,2551.82
2012-02-20,2571.91
2012-02-21,2544.84
2012-02-22,2564.32
2012-02-23,2595.78
2012-02-24,2607.34
2012-02-27,2658.12
2012-02-28,2652.34
2012-02-29,2655.86
2012-03-01,2622.74
2012-03-02,2637.96
2012-03-05,2687.74
2012-03-06,2654.8
2012-03-07,2596.48
2012-03-08,2612.4
2012-03-09,2644.1
2012-03-12,2663.24
2012-03-13,2653.68
2012-03-14,2694.47
2012-03-15,2602.66
2012-03-16,2591.8
2012-03-19,2617.66
2012-03-20,2622.66
2012-03-21,2597.38
2012-03-22,2586.94
2012-03-23,2575.33
2012-03-26,2551.43
2012-03-27,2565.55
2012-03-28,2538.46
2012-03-29,2463.69
2012-03-30,2447.94
2012-04-05,2449.21
2012-04-06,2509.45
2012-04-09,2510.53
2012-04-10,2490.28
2012-04-11,2494.52
2012-04-12,2522.83
2012-04-13,2575.05
2012-04-16,2564.23
2012-04-17,2572.36
2012-04-18,2550.91
2012-04-19,2598.33
2012-04-20,2591.51
2012-04-23,2624.75
2012-04-24,2594.8
2012-04-25,2598.23
2012-04-26,2632.72
2012-04-27,2630.55
2012-05-02,2660.67
2012-05-03,2679.52
2012-05-04,2689.62
2012-05-07,2699.45
2012-05-08,2717.41
2012-05-09,2685.19
2012-05-10,2657.87
2012-05-11,2652.31
2012-05-14,2653.81
2012-05-15,2597.64
2012-05-16,2610.16
2012-05-17,2577.96
2012-05-18,2595.55
2012-05-21,2572.37
2012-05-22,2598.17
2012-05-23,2621.79
2012-05-24,2613.09
2012-05-25,2595.26
2012-05-28,2562.6
2012-05-29,2615.14
2012-05-30,2646.37
2012-05-31,2623.16
2012-06-01,2633.6
2012-06-04,2598.73
2012-06-05,2565.19
2012-06-06,2564.23
2012-06-07,2579.43
2012-06-08,2558.84
2012-06-11,2529.6
2012-06-12,2543.76
2012-06-13,2546.79
2012-06-14,2573.33
2012-06-15,2565.19
2012-06-18,2576.63
2012-06-19,2577.36
2012-06-20,2563.64
2012-06-21,2547.05
2012-06-25,2501.16
2012-06-26,2442.56
2012-06-27,2452.67
2012-06-28,2451.66
2012-06-29,2418.86
2012-07-02,2473.55
2012-07-03,2464.85
2012-07-04,2474.53
2012-07-05,2450.3
2012-07-06,2435.06
2012-07-09,2455.89
2012-07-10,2411.0
2012-07-11,2402.18
2012-07-12,2420.04
2012-07-13,2441.01
2012-07-16,2452.59
2012-07-17,2391.9
2012-07-18,2412.06
2012-07-19,2407.44
2012-07-20,2415.71
2012-07-23,2379.89
2012-07-24,2353.22
2012-07-25,2368.38
2012-07-26,2360.13
2012-07-27,2353.94
2012-07-30,2350.78
2012-07-31,2336.88
2012-08-01,2332.13
2012-08-02,2354.07
2012-08-03,2340.25
2012-08-06,2350.12
2012-08-07,2383.26
2012-08-08,2390.96
2012-08-09,2388.43
2012-08-10,2409.94
2012-08-13,2394.5
2012-08-14,2352.66
2012-08-15,2350.02
2012-08-16,2327.91
2012-08-17,2318.43
2012-08-20,2294.9
2012-08-21,2301.93
2012-08-22,2315.14
2012-08-23,2298.18
2012-08-24,2295.68
2012-08-27,2268.49
2012-08-28,2226.9
2012-08-29,2230.2
2012-08-30,2204.51
2012-08-31,2205.57
2012-09-03,2201.12
2012-09-04,2231.72
2012-09-05,2199.74
2012-09-06,2204.44
2012-09-07,2233.91
2012-09-10,2320.56
2012-09-11,2316.53
2012-09-12,2325.93
2012-09-13,2316.68
2012-09-14,2324.01
2012-09-17,2312.05
2012-09-18,2249.43
2012-09-19,2237.22
2012-09-20,2236.19
2012-09-21,2190.33
2012-09-24,2183.97
2012-09-25,2209.97
2012-09-26,2208.91
2012-09-27,2186.0
2012-09-28,2235.06
2012-10-08,2291.96
2012-10-09,2281.75
2012-10-10,2314.59
2012-10-11,2315.9
2012-10-12,2311.28
2012-10-15,2306.01
2012-10-16,2293.24
2012-10-17,2307.36
2012-10-18,2307.49
2012-10-19,2335.11
2012-10-22,2320.47
2012-10-23,2340.89
2012-10-24,2303.4
2012-10-25,2306.73
2012-10-26,2291.31
2012-10-29,2241.8
2012-10-30,2236.32
2012-10-31,2241.43
2012-11-01,2256.61
2012-11-02,2297.9
2012-11-05,2302.74
2012-11-06,2301.98
2012-11-07,2288.76
2012-11-08,2269.58
2012-11-09,2241.76
2012-11-12,2242.96
2012-11-13,2250.84
2012-11-14,2213.09
2012-11-15,2210.75
2012-11-16,2189.51
2012-11-19,2175.18
2012-11-20,2180.2
2012-11-21,2165.41
2012-11-22,2181.18
2012-11-23,2184.41
2012-11-26,2187.24
2012-11-27,2168.59
2012-11-28,2142.5
2012-11-29,2128.8
2012-11-30,2114.24
2012-12-03,2136.7
2012-12-04,2104.93
2012-12-05,2128.39
2012-12-06,2205.61
2012-12-07,2203.89
2012-12-10,2254.91
2012-12-11,2263.21
2012-12-12,2257.73
2012-12-13,2260.6
2012-12-14,2245.64
2012-12-17,2359.2
2012-12-18,2361.09
2012-12-19,2362.8
2012-12-20,2361.32
2012-12-21,2386.38
2012-12-24,2368.01
2012-12-25,2373.88
2012-12-26,2445.99
2012-12-27,2464.78
2012-12-28,2448.08
2012-12-31,2485.56
2013-01-04,2551.81
2013-01-07,2518.05
2013-01-08,2534.65
2013-01-09,2518.1
2013-01-10,2525.59
2013-01-11,2533.49
2013-01-14,2474.18
2013-01-15,2579.13
2013-01-16,2591.36
2013-01-17,2570.71
2013-01-18,2568.69
2013-01-21,2605.65
2013-01-22,2610.39
2013-01-23,2588.2
2013-01-24,2606.43
2013-01-25,2580.88
2013-01-28,2577.27
2013-01-29,2655.38
2013-01-30,2678.43
2013-01-31,2690.95
2013-02-01,2677.19
2013-02-04,2753.69
2013-02-05,2727.93
2013-02-06,2771.91
2013-02-07,2771.53
2013-02-08,2755.65
2013-02-18,2784.07
2013-02-19,2735.05
2013-02-20,2686.09
2013-02-21,2675.74
2013-02-22,2607.65
2013-02-25,2607.15
2013-02-26,2587.38
2013-02-27,2576.05
2013-02-28,2611.94
2013-03-01,2671.84
2013-03-04,2619.42
2013-03-05,2547.89
2013-03-06,2634.87
2013-03-07,2639.78
2013-03-08,2622.68
2013-03-11,2600.28
2013-03-12,2590.39
2013-03-13,2551.73
2013-03-14,2517.74
2013-03-15,2533.72
2013-03-18,2526.08
2013-03-19,2507.4
2013-03-20,2526.97
2013-03-21,2611.58
2013-03-22,2612.26
2013-03-25,2628.41
2013-03-26,2601.96
2013-03-27,2575.73
2013-03-28,2535.99
2013-03-29,2502.78
2013-04-01,2486.43
2013-04-02,2495.84
2013-04-03,2493.88
2013-04-08,2443.24
2013-04-09,2477.29
2013-04-10,2487.98
2013-04-11,2502.5
2013-04-12,2476.32
2013-04-15,2453.97
2013-04-16,2419.51
2013-04-17,2457.88
2013-04-18,2440.71
2013-04-19,2469.95
2013-04-22,2525.11
2013-04-23,2532.2
2013-04-24,2452.78
2013-04-25,2486.86
2013-04-26,2477.72
2013-05-02,2434.6
2013-05-03,2457.54
2013-05-06,2502.98
2013-05-07,2519.36
2013-05-08,2542.27
2013-05-09,2542.37
2013-05-10,2519.52
2013-05-13,2542.41
2013-05-14,2526.0
2013-05-15,2493.97
2013-05-16,2501.12
2013-05-17,2550.45
2013-05-20,2597.15
2013-05-21,2607.39
2013-05-22,2613.41
2013-05-23,2604.93
2013-05-24,2591.42
2013-05-27,2593.52
2013-05-28,2600.63
2013-05-29,2648.93
2013-05-30,2633.95
2013-05-31,2638.71
2013-06-03,2605.97
2013-06-04,2600.5
2013-06-05,2565.33
2013-06-06,2552.82
2013-06-07,2526.91
2013-06-13,2448.72
2013-06-14,2404.42
2013-06-17,2422.76
2013-06-18,2413.09
2013-06-19,2408.28
2013-06-20,2386.1
2013-06-21,2283.15
2013-06-24,2308.07
2013-06-25,2146.05
2013-06-26,2170.33
2013-06-27,2172.85
2013-06-28,2149.03
2013-07-01,2187.09
2013-07-02,2211.8
2013-07-03,2211.04
2013-07-04,2187.18
2013-07-05,2227.35
2013-07-08,2194.42
2013-07-09,2160.7
2013-07-10,2163.1
2013-07-11,2232.16
2013-07-12,2319.02
2013-07-15,2289.76
2013-07-16,2300.83
2013-07-17,2311.44
2013-07-18,2272.95
2013-07-19,2248.13
2013-07-22,2170.09
2013-07-23,2211.59
2013-07-24,2253.38
2013-07-25,2255.22
2013-07-26,2226.43
2013-07-29,2205.08
2013-07-30,2184.01
2013-07-31,2211.75
2013-08-01,2206.0
2013-08-02,2263.49
2013-08-05,2249.98
2013-08-06,2270.67
2013-08-07,2292.38
2013-08-08,2277.25
2013-08-09,2288.51
2013-08-12,2296.22
2013-08-13,2352.88
2013-08-14,2362.62
2013-08-15,2348.84
2013-08-16,2314.26
2013-08-19,2286.2
2013-08-20,2325.86
2013-08-21,2320.58
2013-08-22,2302.67
2013-08-23,2314.87
2013-08-26,2294.76
2013-08-27,2332.8
2013-08-28,2326.1
2013-08-29,2338.56
2013-08-30,2315.91
2013-09-02,2319.96
2013-09-03,2326.23
2013-09-04,2352.54
2013-09-05,2350.93
2013-09-06,2336.77
2013-09-09,2374.26
2013-09-10,2446.45
2013-09-11,2483.79
2013-09-12,2480.47
2013-09-13,2502.54
2013-09-16,2501.08
2013-09-17,2480.81
2013-09-18,2426.04
2013-09-23,2441.52
2013-09-24,2470.72
2013-09-25,2440.84
2013-09-26,2422.63
2013-09-27,2382.22
2013-09-30,2406.2
2013-10-08,2406.41
2013-10-09,2432.94
2013-10-10,2455.64
2013-10-11,2442.36
2013-10-14,2472.27
2013-10-15,2475.32
2013-10-16,2459.08
2013-10-17,2432.64
2013-10-18,2415.12
2013-10-21,2431.91
2013-10-22,2470.26
2013-10-23,2451.56
2013-10-24,2412.24
2013-10-25,2400.52
2013-10-28,2372.57
2013-10-29,2369.22
2013-10-30,2371.85
2013-10-31,2398.39
2013-11-01,2373.96
2013-11-04,2397.21
2013-11-05,2366.88
2013-11-06,2371.32
2013-11-07,2351.87
2013-11-08,2329.08
2013-11-11,2305.94
2013-11-12,2319.36
2013-11-13,2325.36
2013-11-14,2291.27
2013-11-15,2306.55
2013-11-18,2367.88
2013-11-19,2427.93
2013-11-20,2428.77
2013-11-21,2412.45
2013-11-22,2415.29
2013-11-25,2385.78
2013-11-26,2387.83
2013-11-27,2386.36
2013-11-28,2419.15
2013-11-29,2442.68
2013-12-02,2423.97
2013-12-03,2410.69
2013-12-04,2439.82
2013-12-05,2476.45
2013-12-06,2463.04
2013-12-09,2460.03
2013-12-10,2456.23
2013-12-11,2440.5
2013-12-12,2406.77
2013-12-13,2388.66
2013-12-16,2408.68
2013-12-17,2369.26
2013-12-18,2356.7
2013-12-19,2366.2
2013-12-20,2335.05
2013-12-23,2283.8
2013-12-24,2291.13
2013-12-25,2291.75
2013-12-26,2299.97
2013-12-27,2268.53
2013-12-30,2313.38
2013-12-31,2289.01
2014-01-02,2323.43
2014-01-03,2311.97
2014-01-06,2286.37
2014-01-07,2222.31
2014-01-08,2240.64
2014-01-09,2236.97
2014-01-10,2216.52
2014-01-13,2207.0
2014-01-14,2192.84
2014-01-15,2210.02
2014-01-16,2209.45
2014-01-17,2203.82
2014-01-20,2173.65
2014-01-21,2168.42
2014-01-22,2190.43
2014-01-23,2242.24
2014-01-24,2225.76
2014-01-27,2233.01
2014-01-28,2220.78
